"UDI-DI Tahsis Kurulusu,Primary DI Number (BARCODE NUMBER),Temel UDI-DI Numarasi,MDR a Farkli Urun Numarasi Ile Mi Gecti,93/42/EEC Veya 90/385/EEC deki Urun Numarasi,Brand Name,Description,Urunun Ilave Ticari Adlari,Versiyon Model,Reference/Catalogue number,Urun Aciklamasi,Quantity per package configuration,Sinif,Gmdn Kodu,Brans Turu Kodu,EMDN Terim,Ithal Imal Bilgisi,Ithal Edilen Ulke Listesi,Mensei Ulke Listesi,Gtip Numarasi,Mrg Guvenlik Bilgisi,Saklama/Kullanim Kosulu Gerektiriyor Mu,Diger Ozel Kosullar Var Mi,Diger Ozel Kosullar,Labeled as containing latex? ,Iyonize Radyasyon Icerir Mi,Ftalat/DEHP Icerir Mi,Nanomateryal Icerir Mi,Nanomateryal Turu,Shelf-life? ,Shelf-life (number),Shelf-life (day/month/year),Ekstra Bilgi Linki,Vucuda Implante Edilebilir Mi,Tek Kullanimlik Mi,Sinirli Kullanim Sayisi Var Mi,Sinirli Kullanim Sayisi,Tek Bir Hastaya Mi Kullanilabilir,Steril Paketlendi Mi,Paketlemede Kullanilan Sterilizasyon Metodu Listesi,Kullanim Oncesinde Sterilizasyon Gerekli Mi,Kullanim Oncesi Sterilizasyon Metodu Listesi,Kalibrasyona Tabi Mi,Kalibrasyon Periyodu (Ay),Bakima Tabi Mi,Bakim Periyodu (Ay),""EK VIII Kural 12’ye Gore Tibbi Urunleri, Sivilari Ve Diger Maddeleri Vucuda Tatbik Ediyor Mu Ve/Veya Vucuttan Uzaklastiriyor Mu"",Tibbi Urun Olarak Kabul Edilen Bir Madde Ihtiva Ediyor Mu,Insan Kani Veya Plazmasindan Elde Edilen Bir Tibbi Urun Ihtiva Ediyor Mu,Insan Kaynakli Dokular Veya Hucreler Veya Onlarin Turevlerini Ihtiva Ediyor Mu,""(AB) 722/2012'ye Gore, Hayvan Kaynakli Dokular Veya Hucreler Veya Onlarin Turevlerini Ihtiva Ediyor Mu"",Ek3 Kapsaminda Mi,Sut Eslesme Durumu,Saglik Marketinde Satilacak Mi / SGK Geri Odemesi Yapilacak Mi,Baska Cihazin Bilesen Aksesuar Yedek Parcasi Mi,Kullanim Kilavuzu Var Mi,Ana Cihazin Brans Turleri Listesi,Belge Listesi,Urun Gorseli Listesi,Orijinal Etiket Turkce Mi,Orijinal Etiket ve Satis Ambalaji,Urun Yuzey Alani,""Urun, Yasal Imalatcisi Tarafindan Baska Bir Imalatciya Mi Urettirildi"",Uretimi Yapan Imalatci Firma/Kurum Numarasi,CMR ve/veya Endokrin Bozucu Madde Ihtiva Ediyor Mu,CMR ve/veya Endokrin Bozucu Madde Bilgileri,Basvuruya Hazir Mi"
GS1,10190886050897,,,,Australian Wire,AUST. WIRE STD UPR PREM+ .016,,AWSFU016,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050903,,,,Australian Wire,AUST. WIRE STD UPR SPEC+ .016                               ,,AWSFU016SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050910,,,,Australian Wire,AUST. WIRE STD UPR PREM+ .018                               ,,AWSFU018,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050927,,,,Australian Wire,AUST. WIRE STD UPR SPEC+ .018                               ,,AWSFU018SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050934,,,,Australian Wire,AUST. WIRE STD UPR SPEC+ .020                               ,,AWSFU020SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050941,,,,Australian Wire,AUST. WIRE STD UPR SPEC+ .022                               ,,AWSFU022SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050958,,,,Australian Wire,AUST. WIRE STD UPR .018x.018 SPEC+,,AWSFU1818,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050965,,,,Australian Wire,AUST. WIRE TFI LWR PREM+ .014                               ,,AWTFL014,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050972,,,,Australian Wire,AUST. WIRE TFI LWR SPEC+ .014                               ,,AWTFL014SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050989,,,,Australian Wire,AUST. WIRE TFI LWR PREM+ .016                               ,,AWTFL016,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886050996,,,,Australian Wire,AUST. WIRE TFI LWR SPEC+ .016                               ,,AWTFL016SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010778,,,,Australian Wire,AUST. WIRE TFI LWR SPEC+ .016 SOLO PACK                     ,,AWTFL016SP+S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051009,,,,Australian Wire,AUST. WIRE TFI LWR PREM+ .018                               ,,AWTFL018,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051016,,,,Australian Wire,AUST. WIRE TFI LWR SPEC+ .018                               ,,AWTFL018SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010785,,,,Australian Wire,AUST. WIRE TFI LWR SPEC+ .018 SOLO PACK                     ,,AWTFL018SP+S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051023,,,,Australian Wire,AUST. WIRE TFI LWR PREM .020                                ,,AWTFL020,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010792,,,,Australian Wire,AUST. WIRE TFI LWR PREM .020 SOLO PACK                      ,,AWTFL020S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051030,,,,Australian Wire,AUST. WIRE TFI LWR SPEC+ .020                               ,,AWTFL020SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
